ID,country,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,political_scale,birthyear,age,religiousity,sex,marital_status,employment
702070537,SGP,1,1,2,1,10,8,9,-1,1996,24,A religious person,Male,Single,Unemployed
702070538,SGP,1,2,1,1,5,5,5,-1,1966,54,A religious person,Male,Single,Part time
702070539,SGP,1,2,2,1,9,8,8,-1,1958,62,A religious person,Male,Single,Full time
702070540,SGP,1,2,2,3,10,10,10,8,1950,69,A religious person,Female,Married,Homemaker
702070541,SGP,1,2,2,2,9,9,10,8,1950,69,A religious person,Male,Married,Self employed
702070542,SGP,1,3,2,1,8,8,10,10,1984,35,Not a religious person,Male,Single,Self employed
702070543,SGP,1,2,3,4,6,7,6,-1,1946,74,A religious person,Male,Widowed,Retired/pensioned
702070544,SGP,1,2,1,1,6,6,5,6,1965,55,A religious person,Male,Married,Full time
702070545,SGP,1,1,1,2,7,6,8,7,1961,59,A religious person,Male,Married,Full time
702070546,SGP,1,1,1,2,7,7,7,6,1963,57,A religious person,Female,Married,Full time
702070547,SGP,1,1,1,2,10,10,8,5,1969,50,An atheist,Female,Married,Part time
702070548,SGP,1,2,2,1,7,8,7,7,1980,39,An atheist,Male,Single,Full time
702070549,SGP,1,1,3,3,7,8,8,5,1942,78,A religious person,Female,Widowed,Homemaker
702070550,SGP,1,2,2,2,8,8,8,6,1980,40,Not a religious person,Female,Married,Full time
702070551,SGP,1,1,1,2,5,5,5,-1,1994,26,A religious person,Female,Single,Full time
702070552,SGP,1,1,1,2,8,6,8,8,1974,45,Not a religious person,Male,Living together as married,Full time
702070553,SGP,1,1,2,2,8,8,8,2,1997,22,A religious person,Male,Single,Other
702070554,SGP,1,1,1,1,10,9,8,6,1974,45,Not a religious person,Female,Married,Self employed
702070555,SGP,1,1,1,1,10,10,10,4,1965,54,A religious person,Male,Divorced,Full time
702070556,SGP,1,2,2,1,5,9,5,4,1962,57,A religious person,Female,Divorced,Homemaker
702070557,SGP,1,2,2,2,7,7,7,4,1966,54,A religious person,Male,Married,Full time
702070558,SGP,1,2,2,2,7,7,7,7,1959,61,A religious person,Male,Married,Full time
702070559,SGP,1,1,2,2,6,8,6,5,1954,65,A religious person,Female,Married,Part time
702070560,SGP,1,2,3,3,7,7,7,7,1970,50,A religious person,Female,Married,Full time
702070561,SGP,1,1,1,2,7,8,7,3,1972,47,Not a religious person,Female,Single,Full time
702070562,SGP,2,2,3,1,10,10,10,-1,1943,76,A religious person,Female,Widowed,Retired/pensioned
702070563,SGP,1,1,2,4,7,7,7,6,1944,76,A religious person,Female,Widowed,Retired/pensioned
702070564,SGP,1,2,3,4,6,5,5,5,1945,75,A religious person,Female,Single,Retired/pensioned
702070565,SGP,1,1,2,3,7,7,7,7,1958,61,A religious person,Female,Single,Part time
702070566,SGP,1,2,2,2,9,6,5,5,1978,41,A religious person,Female,Married,Homemaker
702070567,SGP,1,1,1,1,5,4,3,10,1980,39,A religious person,Male,Separated,Unemployed
702070568,SGP,1,2,2,2,8,8,8,8,1953,66,A religious person,Male,Married,Part time
702070569,SGP,1,1,1,4,9,10,10,5,1945,74,An atheist,Male,Married,Retired/pensioned
702070570,SGP,1,2,2,4,5,5,5,5,1980,39,An atheist,Female,Married,Homemaker
702070571,SGP,3,3,3,3,8,8,8,6,1947,72,Not a religious person,Male,Married,Retired/pensioned
702070572,SGP,1,3,1,4,9,9,1,8,1959,60,Not a religious person,Male,Living together as married,Unemployed
702070573,SGP,1,2,2,2,9,8,8,7,1989,30,A religious person,Female,Single,Full time
702070574,SGP,1,2,1,3,7,7,7,5,1958,62,Not a religious person,Male,Married,Full time
702070575,SGP,1,1,1,2,8,8,8,7,1987,33,A religious person,Female,Married,Full time
702070576,SGP,2,2,2,2,6,5,3,6,1958,61,Not a religious person,Female,Divorced,Part time
702070577,SGP,1,2,2,1,8,8,7,5,1984,36,A religious person,Female,Married,Full time
702070578,SGP,1,2,1,1,9,9,5,3,1960,59,A religious person,Female,Married,Part time
702070579,SGP,1,2,1,2,7,7,8,6,1994,26,A religious person,Female,Single,Full time
702070580,SGP,1,1,2,4,5,8,7,5,1953,67,Not a religious person,Male,Married,Retired/pensioned
702070581,SGP,1,2,2,2,9,10,10,3,1948,71,A religious person,Female,Married,Retired/pensioned
702070582,SGP,1,2,1,3,7,6,8,-1,1994,25,Not a religious person,Female,Single,Full time
702070583,SGP,1,1,1,2,5,5,5,-1,1998,22,A religious person,Male,Single,Full time
702070584,SGP,1,1,2,1,6,5,3,3,1995,24,Not a religious person,Female,Single,Full time
702070585,SGP,1,1,1,1,10,10,10,-2,1980,39,A religious person,Male,Married,Full time
702070586,SGP,3,3,2,3,6,6,4,6,1990,29,An atheist,Male,Single,Full time
702070587,SGP,1,2,2,2,8,9,7,-1,1990,29,,Male,Single,Full time
702070588,SGP,1,2,1,3,-2,8,10,8,1958,62,A religious person,Female,Widowed,Retired/pensioned
702070589,SGP,1,2,2,2,6,6,6,-1,1956,64,A religious person,Female,Married,Retired/pensioned
702070590,SGP,1,1,2,2,8,7,7,3,1996,24,A religious person,Female,Single,Student
702070591,SGP,1,2,2,2,8,7,8,8,1997,22,A religious person,Male,Single,Student
702070592,SGP,2,2,2,2,10,10,10,7,1988,31,Not a religious person,Male,Single,Full time
702070593,SGP,1,1,2,1,6,8,7,8,1952,67,Not a religious person,Male,Married,Retired/pensioned
702070594,SGP,1,2,2,2,8,8,8,5,1961,58,A religious person,Female,Married,Part time
702070595,SGP,1,1,1,4,6,8,9,8,1964,56,A religious person,Female,Married,Homemaker
702070596,SGP,1,2,2,2,7,6,7,4,1949,71,A religious person,Female,Married,Part time
702070597,SGP,1,2,2,3,8,8,8,5,1961,58,A religious person,Female,Married,Homemaker
702070598,SGP,1,1,1,2,8,8,8,6,1959,61,A religious person,Male,Married,Full time
702070599,SGP,1,2,2,2,10,8,8,5,1977,42,A religious person,Female,Married,Full time
702070600,SGP,1,1,2,3,7,7,6,5,1949,70,A religious person,Female,Married,Homemaker
702070601,SGP,1,2,1,3,7,7,4,6,1965,54,An atheist,Male,Married,Self employed
702070602,SGP,1,1,1,3,8,8,8,5,1942,77,A religious person,Female,Married,Retired/pensioned
702070603,SGP,1,2,3,1,7,8,7,5,1977,42,Not a religious person,Female,Married,Full time
702070604,SGP,1,2,2,2,5,5,5,-1,1991,29,A religious person,Female,Married,Full time
702070605,SGP,1,1,1,3,8,8,8,7,1961,58,A religious person,Female,Married,Retired/pensioned
702070606,SGP,1,2,3,4,10,9,10,10,1947,73,A religious person,Male,Married,Self employed
702070607,SGP,1,2,2,2,4,7,6,5,1944,76,A religious person,Female,Married,Self employed
702070608,SGP,1,1,2,3,9,9,9,8,1953,67,A religious person,Male,Married,Retired/pensioned
702070609,SGP,1,1,1,2,7,7,7,5,1978,41,Not a religious person,Female,Single,Full time
702070610,SGP,1,2,2,1,7,7,4,-1,1962,58,Not a religious person,Male,Married,Full time
702070611,SGP,1,2,2,2,10,7,5,2,1980,40,A religious person,Female,Married,Full time
702070612,SGP,1,1,2,2,10,10,10,5,1968,52,A religious person,Female,Married,Self employed
702070613,SGP,1,1,1,2,10,7,4,10,1953,66,A religious person,Female,Single,Full time
702070614,SGP,1,2,2,1,8,8,8,5,1981,38,A religious person,Male,Married,Full time
702070615,SGP,1,1,1,2,8,7,9,-1,1982,38,,Female,Single,Full time
702070616,SGP,1,2,2,2,4,4,5,5,1953,66,A religious person,Male,Married,Retired/pensioned
702070617,SGP,1,1,1,3,8,8,7,4,1964,55,A religious person,Male,Married,Full time
702070618,SGP,1,1,1,1,4,5,3,3,1968,51,A religious person,Male,Married,Full time
702070619,SGP,1,1,1,2,3,5,3,-2,1973,47,A religious person,Female,Married,Homemaker
702070620,SGP,1,1,1,1,10,9,8,7,1960,59,An atheist,Male,Married,Self employed
702070621,SGP,1,1,2,1,5,5,5,-1,1990,30,Not a religious person,Male,Single,Self employed
702070622,SGP,1,2,2,1,10,7,7,5,1989,30,Not a religious person,Male,Single,Full time
702070623,SGP,1,3,1,4,8,8,8,6,1976,43,Not a religious person,Female,Married,Homemaker
702070624,SGP,1,1,2,1,8,8,7,-1,1982,37,An atheist,Male,Married,Full time
702070625,SGP,1,1,2,2,7,6,7,5,1992,27,Not a religious person,Male,Single,Unemployed
702070626,SGP,1,1,2,2,5,6,6,4,1959,60,A religious person,Female,Married,Homemaker
702070627,SGP,1,2,2,2,7,7,7,6,1981,38,A religious person,Female,Married,Homemaker
702070628,SGP,1,1,1,2,7,7,4,6,1993,26,Not a religious person,Male,Single,Unemployed
702070629,SGP,1,1,1,1,3,2,1,5,1993,26,A religious person,Female,Single,Full time
702070630,SGP,1,2,2,2,8,8,8,4,1970,49,A religious person,Male,Married,Full time
702070631,SGP,1,1,1,1,5,4,6,5,1972,47,A religious person,Female,Married,Full time
702070632,SGP,1,1,1,1,5,4,5,6,1972,47,Not a religious person,Female,Married,Full time
702070633,SGP,1,1,1,1,5,5,6,6,1954,65,A religious person,Male,Married,Full time
702070634,SGP,1,2,2,3,5,6,5,6,1957,62,Not a religious person,Male,Single,Retired/pensioned
702070635,SGP,1,2,2,4,5,7,6,5,1955,64,A religious person,Female,Married,Homemaker
702070636,SGP,1,2,2,1,8,8,7,4,1984,35,Not a religious person,Female,Living together as married,Full time
702070637,SGP,1,2,2,1,7,8,8,5,1965,54,A religious person,Male,Married,Full time
702070638,SGP,1,2,1,4,8,7,7,-1,1953,66,A religious person,Male,Married,Unemployed
702070639,SGP,1,1,4,4,6,7,8,-1,1945,74,A religious person,Female,Widowed,Homemaker
702070640,SGP,1,2,3,2,8,7,8,7,1988,31,Not a religious person,Female,Married,Full time
702070641,SGP,1,2,2,2,8,8,8,5,1994,25,A religious person,Female,Single,Full time
702070642,SGP,1,1,2,2,7,7,7,5,1978,41,Not a religious person,Female,Married,Full time
702070643,SGP,1,3,1,4,6,7,7,6,1953,66,A religious person,Female,Widowed,Homemaker
702070644,SGP,1,2,2,2,8,8,8,5,1996,23,Not a religious person,Male,Single,Student
702070645,SGP,1,2,2,2,5,7,5,4,1989,30,Not a religious person,Female,Single,Full time
702070646,SGP,1,2,2,2,7,7,7,7,1969,50,A religious person,Male,Single,Unemployed
702070647,SGP,1,1,2,2,6,7,7,4,1951,68,Not a religious person,Male,Married,Full time
702070648,SGP,1,2,1,2,7,6,4,5,1996,23,A religious person,Male,Single,Full time
702070649,SGP,1,1,2,2,8,7,7,4,1995,24,Not a religious person,Female,Single,Full time
702070650,SGP,1,2,2,2,8,7,6,6,1981,38,An atheist,Female,Divorced,Full time
702070651,SGP,1,1,1,1,8,8,8,4,1992,27,Not a religious person,Female,Single,Full time
702070652,SGP,1,2,2,2,7,7,7,4,1955,64,Not a religious person,Male,Married,Full time
702070653,SGP,1,2,3,2,8,7,8,5,1965,54,Not a religious person,Male,Married,Full time
702070654,SGP,1,1,2,2,7,8,8,5,1968,51,A religious person,Female,Married,Full time
702070655,SGP,1,2,3,2,7,7,7,3,1972,47,An atheist,Female,Married,Full time
702070656,SGP,1,2,1,1,7,7,7,4,1961,58,A religious person,Male,Married,Full time
702070657,SGP,1,1,1,1,5,6,5,7,1969,50,A religious person,Male,Married,Full time
702070658,SGP,1,2,2,3,4,5,5,-1,1946,73,A religious person,Female,Widowed,Homemaker
702070659,SGP,1,2,2,2,8,8,7,5,1987,32,Not a religious person,Male,Married,Full time
702070660,SGP,1,2,3,2,7,7,6,7,1966,53,Not a religious person,Male,Married,Full time
702070661,SGP,1,1,1,2,5,4,5,6,1954,65,Not a religious person,Female,Married,Homemaker
702070662,SGP,1,1,1,1,7,6,7,5,1957,62,A religious person,Male,Married,Full time
702070663,SGP,1,2,2,2,7,7,6,6,1973,46,Not a religious person,Male,Married,Full time
702070664,SGP,1,1,1,1,8,7,6,9,1995,24,A religious person,Male,Single,Full time
702070665,SGP,1,1,2,1,7,7,6,4,1948,71,A religious person,Male,Widowed,Retired/pensioned
702070666,SGP,1,2,2,2,8,7,7,6,1985,34,Not a religious person,Male,Married,Full time
702070667,SGP,1,1,1,1,6,6,6,6,1953,66,Not a religious person,Female,Married,Part time
702070668,SGP,1,2,3,1,3,4,4,6,1948,71,A religious person,Male,Single,Retired/pensioned
702070669,SGP,1,1,2,2,4,5,3,2,1998,21,An atheist,Male,Single,Full time
702070670,SGP,1,1,1,2,7,9,10,3,1998,21,Not a religious person,Male,Single,Student
702070671,SGP,2,2,3,1,3,2,3,-1,1997,22,A religious person,Male,Single,Student
702070672,SGP,1,1,2,2,7,7,7,4,1978,41,Not a religious person,Female,Married,Full time
702070673,SGP,1,1,2,4,4,6,6,-1,1935,84,A religious person,Female,Widowed,Homemaker
702070674,SGP,1,1,2,2,5,6,7,8,1978,41,Not a religious person,Male,Married,Full time
702070675,SGP,1,1,3,3,6,5,5,5,1953,66,Not a religious person,Male,Married,Retired/pensioned
702070676,SGP,2,2,3,2,5,5,5,8,1963,56,Not a religious person,Female,Married,Full time
702070677,SGP,1,1,2,4,7,7,7,4,1950,69,Not a religious person,Male,Married,Retired/pensioned
702070678,SGP,1,2,2,2,5,6,5,2,1956,63,A religious person,Female,Married,Full time
702070679,SGP,1,3,2,2,8,8,8,4,1973,46,A religious person,Male,Married,Full time
702070680,SGP,1,3,2,3,8,8,7,5,1983,36,A religious person,Male,Married,Full time
702070681,SGP,1,2,2,2,7,7,7,5,1990,29,A religious person,Male,Married,Full time
702070682,SGP,1,2,2,2,8,8,7,8,1964,55,A religious person,Female,Married,Full time
702070683,SGP,1,2,2,2,8,7,7,8,1958,61,A religious person,Male,Married,Full time
702070684,SGP,1,1,1,2,7,7,7,-2,1980,39,A religious person,Male,Single,Full time
702070685,SGP,1,1,1,1,10,9,7,9,1992,27,A religious person,Male,Married,Full time
702070686,SGP,1,1,1,2,8,7,6,5,1998,21,Not a religious person,Female,Single,Student
702070687,SGP,1,2,2,2,8,8,7,5,1949,70,A religious person,Female,Widowed,Retired/pensioned
702070688,SGP,1,1,1,2,4,6,9,3,1995,24,A religious person,Female,Single,Full time
702070689,SGP,1,2,2,2,10,8,8,5,1958,61,A religious person,Female,Married,Retired/pensioned
702070690,SGP,1,1,2,1,6,7,6,5,1962,57,Not a religious person,Male,Married,Full time
702070691,SGP,1,2,1,1,7,8,6,7,1985,34,A religious person,Male,Married,Full time
702070692,SGP,1,2,1,1,8,7,7,7,1958,62,Not a religious person,Male,Married,Full time
702070693,SGP,1,1,1,2,8,7,7,5,1966,53,An atheist,Female,Married,Full time
702070694,SGP,1,2,2,2,7,8,7,5,1982,37,A religious person,Female,Married,Full time
702070695,SGP,2,2,2,1,5,5,3,1,1985,34,Not a religious person,Male,Single,Full time
702070696,SGP,2,2,2,2,5,5,5,7,1956,63,Not a religious person,Male,Married,Full time
702070697,SGP,1,2,2,1,7,8,6,-1,1961,59,A religious person,Female,Divorced,Full time
702070698,SGP,1,1,2,4,5,9,10,3,1957,63,A religious person,Female,Married,Self employed
702070699,SGP,1,2,2,1,6,7,7,6,1968,51,A religious person,Female,Single,Full time
702070700,SGP,1,2,1,2,8,9,9,5,1971,48,A religious person,Male,Married,Full time
702070701,SGP,1,1,3,1,7,7,5,5,1976,43,Not a religious person,Male,Married,Full time
702070702,SGP,1,2,2,2,10,10,10,8,1975,45,A religious person,Female,Married,Homemaker
702070703,SGP,1,1,3,4,7,7,8,5,1960,59,Not a religious person,Female,Married,Homemaker
702070704,SGP,1,1,1,2,5,5,5,-1,1990,30,An atheist,Male,Single,Full time
702070705,SGP,1,1,2,1,5,7,7,7,1948,71,Not a religious person,Male,Married,Retired/pensioned
702070706,SGP,1,1,2,2,6,8,8,3,1994,26,A religious person,Male,Single,Full time
702070707,SGP,1,1,1,2,8,8,7,8,1984,36,Not a religious person,Male,Single,Full time
702070708,SGP,2,2,2,3,6,8,7,5,1980,40,Not a religious person,Female,Married,Homemaker
702070709,SGP,1,2,2,1,5,9,8,8,1956,64,A religious person,Female,Single,Full time
702070710,SGP,1,1,1,1,7,7,6,5,1981,38,A religious person,Male,Married,Full time
702070711,SGP,1,2,3,3,8,7,7,8,1954,65,A religious person,Female,Married,Part time
702070712,SGP,1,1,1,2,8,7,6,1,1997,22,Not a religious person,Male,Single,Full time
702070713,SGP,1,2,2,1,3,1,1,3,1977,43,A religious person,Female,Married,Unemployed
702070714,SGP,1,1,1,2,8,8,8,3,1991,29,Not a religious person,Female,Single,Full time
702070715,SGP,1,3,2,1,10,7,5,4,1958,61,A religious person,Male,Married,Retired/pensioned
702070716,SGP,1,1,2,2,5,3,8,4,1994,25,Not a religious person,Male,Single,Full time
702070717,SGP,1,1,2,4,7,7,7,5,1951,68,A religious person,Male,Married,Full time
702070718,SGP,1,1,1,1,8,7,7,4,1975,44,A religious person,Female,Married,Full time
